Period,Provider_Code,Count_Join_Key,Sum_TotalCost,POD,HRG_Episode,TFC,EpType_Code,DATASET
FY2020-21,RC9,*,3345.730768,NEL,HT13D,110,1,PL_APC
FY2020-21,RTH,*,6955.154051,NEL,PH34B,420,1,PL_APC
FY2020-21,RGR,*,960.4187408,NES,PF25D,420,1,PL_APC
FY2020-21,RM1,*,5061.13098,NEL,YF04B,100,1,PL_APC
FY2020-21,RVJ,10,77198.32994,NES,LB15E,430,1,PL_APC
FY2020-21,RXK,*,15318.76958,NES,DX01A,430,1,PL_APC
FY2020-21,RJ7,11,72173.70533,NEL,DX01A,430,1,PL_APC
FY2020-21,RNS,*,9879.363746,NEL,DZ11U,301,1,PL_APC
FY2020-21,RGN,*,1093.29505,NEL,WD01Z,430,1,PL_APC
FY2020-21,RX1,*,494.5307591,NEL,WJ06D,300,2,PL_APC
FY2020-21,R0B,*,498.7239289,NES,PN48C,420,1,PL_APC
FY2020-21,RXC,*,964.5725775,NEL,HE82C,110,2,PL_APC
FY2020-21,RNZ,*,1359.921255,NEL,LA04Q,430,2,PL_APC
FY2020-21,RGR,*,4896.623366,NEL,HD39G,110,2,PL_APC
FY2020-21,RTG,*,4908.806283,NEL,FF37C,100,2,PL_APC
FY2020-21,RTG,*,1661.486532,NES,WJ06J,370,1,PL_APC
FY2020-21,RXC,*,5701.008493,NEL,HT23A,110,1,PL_APC
FY2020-21,RH5,*,59081.51394,NEL,WD01Z,430,1,PL_APC
FY2020-21,RX1,*,56059.36798,NEL,DX01A,430,2,PL_APC
FY2020-21,RH5,*,745.0877136,NES,DZ65K,300,2,PL_APC
FY2020-21,RN3,*,43501.18957,NEL,GC17K,100,1,PL_APC
FY2020-21,RR7,*,4293.905702,NEL,WD01Z,430,1,PL_APC
FY2020-21,RVW,*,3026.812438,NEL,DZ65F,300,1,PL_APC
FY2020-21,RM1,*,544.8535385,NES,FD02G,301,2,PL_APC
FY2020-21,RYJ,*,4074.220366,NEL,GC17J,301,2,PL_APC
FY2020-21,RGN,*,12789.57552,NEL,FD11F,100,1,PL_APC
FY2020-21,RCX,*,1182.812609,NES,PX57C,420,1,PL_APC
FY2020-21,RXP,*,3658.626811,NEL,AA23F,300,1,PL_APC
FY2020-21,RWP,*,77.97617601,NES,DZ16R,370,1,PL_APC
FY2020-21,RJ2,*,7124.709649,NEL,HE11G,430,1,PL_APC
FY2020-21,RVV,*,15409.32615,NEL,HE22A,110,1,PL_APC
FY2020-21,RDU,*,80.03418001,NES,WJ06G,300,2,PL_APC
FY2020-21,RTG,*,3887.03634,NEL,DZ22Q,430,1,PL_APC
FY2020-21,RVV,*,3560.958393,NEL,HE81C,110,2,PL_APC
FY2020-21,R1H,*,13015.14707,NEL,YR54A,100,1,PL_APC
FY2020-21,RWW,*,1638.134711,NES,WD08Z,300,1,PL_APC
FY2020-21,RH5,*,249.0598458,NES,WH09E,430,2,PL_APC
FY2020-21,RVV,*,902.9199908,NEL,LA04N,300,2,PL_APC
FY2020-21,RR8,*,1798.150012,NEL,HD39H,110,1,PL_APC
FY2020-21,RAP,*,599.9633233,NEL,HT12E,100,1,PL_APC
FY2020-21,RVJ,*,5486.300423,NEL,HE22K,110,1,PL_APC
FY2020-21,RTG,*,1258.634673,NEL,AA31C,300,2,PL_APC
FY2020-21,RNQ,*,11003.20627,EL,UZ01Z,300,2,PL_APC
FY2020-21,RWP,*,2850.843876,NEL,GC17G,301,2,PL_APC
FY2020-21,R0A,*,7041.682593,NEL,WJ06J,301,2,PL_APC
FY2020-21,RQX,*,2757.345166,EL,LB13C,101,2,PL_APC
FY2020-21,RPA,*,3710.920235,NEL,YQ22A,100,2,PL_APC
FY2020-21,R0B,*,2609.45052,NEL,LA04J,430,2,PL_APC
FY2020-21,RGR,*,2284.674962,NEL,LA09P,100,1,PL_APC
FY2020-21,RXN,*,5171.209279,NEL,FD01C,301,2,PL_APC
FY2020-21,RA4,*,1575.744142,NEL,DZ11M,300,1,PL_APC
FY2020-21,R0B,*,2363.277386,NEL,DZ24M,430,1,PL_APC
FY2020-21,RCF,*,866.8174758,NES,HD40D,430,1,PL_APC
FY2020-21,RRV,*,621.966651,NES,EB03A,300,1,PL_APC
FY2020-21,RGR,*,5265.020105,NEL,MB05C,300,1,PL_APC
FY2020-21,RTE,*,1125.108025,DC,HN16A,110,2,PL_APC
FY2020-21,RQM,*,614.3796767,NES,KC05M,300,2,PL_APC
FY2020-21,RHW,*,1625.337129,NEL,AA26D,430,1,PL_APC
FY2020-21,RW6,*,5313.945706,NEL,LB13C,101,2,PL_APC
FY2020-21,RMC,*,3398.556649,NEL,DX11A,300,1,PL_APC
FY2020-21,RXR,*,255.5753491,NEL,JA13B,100,1,PL_APC
FY2020-21,RR7,*,491.4975876,NEL,DX11A,430,2,PL_APC
FY2020-21,RQM,*,960.5505983,NES,WH17B,430,2,PL_APC
FY2020-21,RQW,*,4915.471726,NELTR,JD07G,300,2,PL_APC
FY2020-21,RTD,*,604.7017642,NEL,LA04M,101,1,PL_APC
FY2020-21,RTP,*,753.0749757,NES,KA07A,430,1,PL_APC
FY2020-21,RCD,*,16227.90562,NEL,HT13B,110,1,PL_APC
FY2020-21,RA4,*,12530.74568,NEL,HT12E,110,1,PL_APC
FY2020-21,RM3,*,3111.928473,EL,LB40C,101,2,PL_APC
FY2020-21,RQM,51,50301.80982,NES,DX01A,300,1,PL_APC
FY2020-21,RTH,*,1424.864932,NES,HT23D,110,1,PL_APC
FY2020-21,RJC,*,923.0727106,NEL,FD02F,301,2,PL_APC
FY2020-21,RAX,*,1544.9429,NEL,GC17D,100,2,PL_APC
FY2020-21,RFS,*,747.4062894,NEL,WJ07C,300,2,PL_APC
FY2020-21,RBN,*,1867.281684,NEL,PW17D,420,2,PL_APC
FY2020-21,RTR,*,18989.39689,NEL,DZ11R,301,2,PL_APC
FY2020-21,RJE,*,2645.087051,NEL,PR03A,420,1,PL_APC
FY2020-21,RWW,*,6625.791981,NEL,FD10K,100,1,PL_APC
FY2020-21,RBS,*,1536.658472,NES,PR01C,420,2,PL_APC
FY2020-21,RNQ,*,1943.78792,NEL,FF41B,100,1,PL_APC
FY2020-21,RGT,*,645.3857987,NEL,WJ03F,430,1,PL_APC
FY2020-21,RXR,*,2696.037772,NEL,DZ24Q,301,1,PL_APC
FY2020-21,RK9,*,536.9468915,NES,WH09E,300,2,PL_APC
FY2020-21,RBK,*,44478.63689,NEL,HT12D,110,1,PL_APC
FY2020-21,RXL,*,2061.381782,NEL,HC20H,110,2,PL_APC
FY2020-21,RTE,*,849.8504512,NEL,PC63D,420,2,PL_APC
FY2020-21,RGP,*,9395.585204,NEL,JD07G,300,2,PL_APC
FY2020-21,R0B,*,712.7097636,NES,LA07L,430,1,PL_APC
FY2020-21,RCB,*,303.1009105,NEL,WH16A,430,1,PL_APC
FY2020-21,RTH,*,22420.80791,NEL,DX21A,430,1,PL_APC
FY2020-21,RN3,*,837.5414777,NES,AA29F,430,1,PL_APC
FY2020-21,R0B,*,406.1540968,NES,HN23B,110,1,PL_APC
FY2020-21,RVR,*,2774.362446,NEL,HC20J,300,1,PL_APC
FY2020-21,RXH,*,5825.972746,NEL,WD02Z,430,1,PL_APC
FY2020-21,RMC,*,1673.096639,NEL,LA09N,100,1,PL_APC
FY2020-21,RTE,*,1715.99075,NEL,HC20K,300,2,PL_APC
FY2020-21,RTP,*,380.8105282,NEL,AA23D,300,2,PL_APC
FY2020-21,RF4,*,3664.973056,NEL,DX21A,100,1,PL_APC
FY2020-21,RJ7,*,513.1463811,NES,WJ03G,300,1,PL_APC
FY2020-21,RXH,*,11540.26913,NEL,GC17F,100,2,PL_APC
FY2020-21,RJE,*,970.6382509,NES,DZ65K,300,2,PL_APC
FY2020-21,RJ2,*,5509.906347,NEL,YF04B,430,2,PL_APC
FY2020-21,RCU,*,32036.14477,NEL,PM42A,260,1,PL_APC
FY2020-21,RYR,*,69676.45402,NEL,FF70A,100,2,PL_APC
FY2020-21,RTH,*,541.0380708,NES,LA04Q,301,1,PL_APC
FY2020-21,RVV,*,3768.366085,EL,HE82A,110,2,PL_APC
FY2020-21,RX1,*,84037.24225,NEL,FD10F,301,1,PL_APC
FY2020-21,RAX,*,14899.41002,NEL,LA04H,430,1,PL_APC
FY2020-21,RR8,*,10175.79503,NEL,FD03C,301,1,PL_APC
FY2020-21,RXL,*,4678.186589,NEL,GC17J,300,2,PL_APC
FY2020-21,RHM,*,6292.828048,NEL,DZ11R,430,1,PL_APC
FY2020-21,RMP,*,1348.012196,NEL,FD10L,300,2,PL_APC
FY2020-21,RTK,*,853.0926919,NEL,HE82B,300,2,PL_APC
FY2020-21,RAE,*,7242.861987,NEL,HE21A,430,1,PL_APC
FY2020-21,RWD,*,2620.941913,NEL,FD05A,100,1,PL_APC
FY2020-21,RTH,*,1871.528231,NES,VA10C,110,2,PL_APC
FY2020-21,RL4,*,771.6122674,NEL,WJ06G,300,1,PL_APC
FY2020-21,RVV,*,1207.713908,NES,HT13E,110,1,PL_APC
FY2020-21,RR8,*,4782.218131,NEL,DZ65H,301,1,PL_APC
FY2020-21,RYR,*,3185.099252,NEL,WJ06H,300,1,PL_APC
FY2020-21,R0B,*,490.5875372,EL,LB61E,101,1,PL_APC
FY2020-21,RXN,*,41972.6665,NEL,VA10D,110,2,PL_APC
FY2020-21,RTE,*,4450.028742,NEL,DX21A,110,1,PL_APC
FY2020-21,RH5,*,3199.32125,NEL,FD10A,100,2,PL_APC
FY2020-21,RWP,*,1824.018868,NES,HT13B,110,1,PL_APC
FY2020-21,RTF,*,1157.390681,NES,HD21D,100,1,PL_APC
FY2020-21,RYR,*,12980.17162,NEL,SA07G,430,1,PL_APC
FY2020-21,RVV,*,12615.24517,NEL,AA22C,110,1,PL_APC
FY2020-21,RJ2,*,2693.459785,NEL,DZ27T,430,1,PL_APC
FY2020-21,REM,*,404.4708688,NES,JD07H,100,1,PL_APC
FY2020-21,R1H,*,3457.176936,NEL,FD10J,100,2,PL_APC
FY2020-21,RNN,*,13417.70936,NEL,GC17E,100,1,PL_APC
FY2020-21,RQM,*,6080.175268,NEL,WH07A,100,2,PL_APC
FY2020-21,RK9,*,79142.21891,NEL,HT12D,110,1,PL_APC
FY2020-21,RBT,*,5306.61145,NEL,EB08B,300,2,PL_APC
FY2020-21,RBN,*,280.3015268,NEL,DZ11U,430,2,PL_APC
FY2020-21,RXW,*,1369.202425,NEL,FE12A,301,1,PL_APC
FY2020-21,RXR,*,6822.667557,NEL,WH09E,430,1,PL_APC
FY2020-21,RHM,*,608.8098891,NEL,JD07F,430,1,PL_APC
FY2020-21,RAL,*,2356.434283,EL,FF31D,100,2,PL_APC
FY2020-21,RXH,*,4421.874763,NEL,WD01Z,430,2,PL_APC
FY2020-21,RXN,*,5681.31018,NEL,SA04G,301,2,PL_APC
FY2020-21,RPA,*,11394.62156,NEL,FD10L,300,1,PL_APC
FY2020-21,RTP,*,14989.0375,NEL,GC01E,301,2,PL_APC
FY2020-21,RXL,*,1941.891335,NES,WJ06E,300,1,PL_APC
FY2020-21,RK9,*,152.4038288,NES,AA24D,300,1,PL_APC
FY2020-21,RVJ,*,3088.213881,NEL,WH04B,300,2,PL_APC
FY2020-21,R1H,*,21333.79899,NEL,AA24C,430,2,PL_APC
FY2020-21,RGN,*,84.87629555,NEL,CB02E,430,2,PL_APC
FY2020-21,R1H,*,19607.90781,NEL,YQ22A,110,2,PL_APC
FY2020-21,RTG,*,8326.153211,NEL,FD10L,100,1,PL_APC
FY2020-21,RD1,*,13840.28146,EL,UZ01Z,370,2,PL_APC
FY2020-21,RW6,*,10244.88562,NEL,GC17J,100,2,PL_APC
FY2020-21,RWW,*,5434.001805,NEL,FD10K,430,1,PL_APC
FY2020-21,RXN,*,17476.8453,NES,AA35A,430,1,PL_APC
FY2020-21,RVR,*,1620.839756,NEL,FD10J,100,1,PL_APC
FY2020-21,RC9,*,16764.07379,NEL,DZ11L,430,2,PL_APC
FY2020-21,RM3,*,5008.787069,NEL,AA26D,300,1,PL_APC
FY2020-21,RTR,*,13779.80238,NEL,AA35B,430,2,PL_APC
FY2020-21,RQX,*,2413.457511,NEL,JD07A,110,2,PL_APC
FY2020-21,RX1,*,2051.280937,NEL,LA08J,101,2,PL_APC
FY2020-21,RJC,*,6371.933076,NEL,DZ11K,430,2,PL_APC
FY2020-21,R0A,*,399.9856997,NES,EB03E,300,1,PL_APC
FY2020-21,RWH,*,1219.707882,NEL,LA07M,300,1,PL_APC
FY2020-21,RX1,*,200.1975391,NES,DX01A,300,1,PL_APC
FY2020-21,RTP,*,210.2483069,NEL,AA23C,300,2,PL_APC
FY2020-21,RYR,*,4412.786056,NES,FF31D,100,2,PL_APC
FY2020-21,RWY,*,9124.654737,NEL,HC31J,300,1,PL_APC
FY2020-21,RAL,*,19074.67405,NEL,HN81A,110,1,PL_APC
FY2020-21,RTG,*,85.3417032,NEL,KC05K,100,2,PL_APC
FY2020-21,RPA,*,1136.112998,NEL,SA04J,300,2,PL_APC
FY2020-21,RVV,*,3624.498176,NEL,HE11F,110,1,PL_APC
FY2020-21,RX1,*,3198.569853,NEL,WJ06E,430,1,PL_APC
FY2020-21,RN3,*,3720.04384,NEL,DZ16N,300,1,PL_APC
FY2020-21,RBN,*,593.1539238,NEL,PX29A,100,2,PL_APC
FY2020-21,REM,*,51363.32144,NEL,VA14D,110,2,PL_APC
FY2020-21,RJC,*,552.9206124,NEL,WJ06H,430,2,PL_APC
FY2020-21,RXF,*,610.0858635,NEL,HT12B,110,1,PL_APC
FY2020-21,RDE,*,1744.484264,NEL,DZ11P,300,2,PL_APC
FY2020-21,RTG,*,7056.363103,NEL,FD02A,301,2,PL_APC
FY2020-21,R1K,*,4492.05174,NEL,VA10C,300,2,PL_APC
FY2020-21,RJE,*,11137.54618,NES,HN81C,110,2,PL_APC
FY2020-21,RL4,*,8783.982809,EL,FF31C,100,1,PL_APC
FY2020-21,RGR,*,4762.241388,NEL,HE11F,430,2,PL_APC
FY2020-21,RXL,*,3613.654867,NEL,WD06Z,300,2,PL_APC
FY2020-21,R1K,*,532.0165141,NES,FE22Z,300,1,PL_APC
FY2020-21,RNA,*,3545.795547,NEL,FF31A,100,1,PL_APC
FY2020-21,RTR,*,1338.176468,NES,HE21F,301,2,PL_APC
FY2020-21,RK9,*,232.7958499,NES,AA31E,300,2,PL_APC
FY2020-21,RGT,*,11793.55046,NEL,FF31C,100,2,PL_APC
FY2020-21,RVV,*,110.4666465,NEL,FD04D,301,2,PL_APC
FY2020-21,RTG,*,5762.939071,NEL,HN81C,430,2,PL_APC
FY2020-21,RTG,*,54.5475636,NEL,EB12A,430,2,PL_APC
FY2020-21,RPY,*,6941.163521,EL,FD10J,370,1,PL_APC
FY2020-21,RMC,*,193.725713,NEL,DZ22P,300,1,PL_APC
FY2020-21,RHW,*,223.6561263,NES,EB07C,430,2,PL_APC
FY2020-21,RYR,*,2792.37349,NEL,GB06H,300,2,PL_APC
FY2020-21,RKE,*,3680.393867,NES,HE11G,110,1,PL_APC
FY2020-21,RVW,*,233.6095694,NES,LA09P,300,2,PL_APC
FY2020-21,RTK,*,8277.641305,NEL,HT13C,110,2,PL_APC
FY2020-21,RBT,*,646.7884028,NELTR,GC12H,100,1,PL_APC
FY2020-21,RKE,*,9768.126472,NEL,PX22A,420,2,PL_APC
FY2020-21,R0B,*,5234.910573,NEL,WJ06H,430,2,PL_APC
FY2020-21,RWP,*,2723.363645,NEL,SA04H,301,2,PL_APC
FY2020-21,RGN,*,4261.360066,NEL,FD01F,430,1,PL_APC
FY2020-21,R1K,*,1944.789748,NEL,HE11F,300,1,PL_APC
FY2020-21,RFF,*,6582.408212,NEL,HD25D,430,1,PL_APC
FY2020-21,RVR,*,1138.275422,NES,CB02D,300,1,PL_APC
FY2020-21,RGP,*,4265.420016,NEL,DZ12C,300,2,PL_APC
FY2020-21,RXN,*,21399.31491,NEL,FF31A,420,1,PL_APC
FY2020-21,RJZ,*,1370.044188,NEL,HD23D,300,1,PL_APC
FY2020-21,RRK,*,927.5260861,NES,DZ22P,430,1,PL_APC
FY2020-21,RXC,*,3887.141844,NEL,DZ11R,430,2,PL_APC
FY2020-21,RTE,*,1364.296264,NEL,MB09C,300,2,PL_APC
FY2020-21,R1H,*,16037.41498,NEL,DX01A,301,2,PL_APC
FY2020-21,RFS,*,996.0309615,NEL,WH12B,300,2,PL_APC
FY2020-21,RXF,*,904.8436914,NEL,GC17B,100,2,PL_APC
FY2020-21,RA9,*,1722.09476,NES,AA22D,300,1,PL_APC
FY2020-21,RK9,13,46104.69874,NEL,DX21A,300,1,PL_APC
FY2020-21,RAS,*,2458.290652,NEL,HD23G,430,1,PL_APC
FY2020-21,RC9,*,156.0581001,NELTR,LA07M,430,2,PL_APC
FY2020-21,RGT,*,943.9171414,NEL,LB35F,101,2,PL_APC
FY2020-21,RF4,*,8746.983283,NEL,DZ11R,430,1,PL_APC
FY2020-21,RXC,*,6725.613838,NEL,FD11G,430,2,PL_APC
FY2020-21,RR8,*,3253.425872,NEL,FD10M,100,1,PL_APC
FY2020-21,RGT,*,4911.981983,NEL,EB03B,301,1,PL_APC
FY2020-21,R1F,*,6502.699266,NEL,HN34B,100,1,PL_APC
FY2020-21,RH5,*,5496.149551,NEL,HT12E,110,2,PL_APC
FY2020-21,RXL,*,355.7682169,NES,HD21D,430,1,PL_APC
FY2020-21,RTH,*,44445.93273,NEL,VA14D,110,2,PL_APC
FY2020-21,RBN,*,10869.82635,NEL,LA07N,430,2,PL_APC
FY2020-21,RXF,*,254.9004491,NEL,LA07P,430,2,PL_APC
FY2020-21,RBD,*,2426.589898,NEL,VA10C,110,1,PL_APC
FY2020-21,RJ7,*,4501.663093,NEL,PM45A,260,1,PL_APC
FY2020-21,RA4,*,860.0082424,NES,WJ03G,300,1,PL_APC
FY2020-21,RCB,*,13391.1897,NEL,HE51E,300,1,PL_APC
FY2020-21,RAL,*,933.2641348,NES,LA07N,300,1,PL_APC
FY2020-21,RVJ,*,820.0682904,NES,EB12C,300,2,PL_APC
FY2020-21,RPA,*,138.0688643,NEL,FD03E,300,2,PL_APC
FY2020-21,RTX,*,5262.681007,NEL,FD10G,100,2,PL_APC
FY2020-21,RGP,*,1899.86038,NEL,AA31D,300,2,PL_APC
FY2020-21,RP5,*,4738.308877,NEL,WD01Z,430,1,PL_APC
FY2020-21,RXK,*,1030.733178,NEL,AA26E,301,1,PL_APC
FY2020-21,RN5,*,8419.567156,NEL,AA26C,300,1,PL_APC
FY2020-21,RQX,*,99.78049197,NEL,DX11A,300,2,PL_APC
FY2020-21,R0A,*,3058.392151,NES,FD02D,300,2,PL_APC
FY2020-21,RF4,*,12237.9799,NEL,FF31B,100,2,PL_APC
FY2020-21,RCX,*,821.6904401,NEL,FD01H,100,2,PL_APC
FY2020-21,RTF,*,13458.77146,NEL,DX11A,430,1,PL_APC
FY2020-21,R0A,*,28780.25733,EL,HN81C,110,2,PL_APC
FY2020-21,RBK,*,528.6325007,NEL,EB12B,430,1,PL_APC
FY2020-21,RDE,*,9803.501713,NEL,DX01A,301,1,PL_APC
FY2020-21,RWP,*,646.8021913,NEL,LA04H,430,2,PL_APC
FY2020-21,RCF,*,169.8042817,NES,FD03G,430,1,PL_APC
FY2020-21,RJE,*,1035.075791,NES,CB01D,430,2,PL_APC
FY2020-21,R0A,*,3895.7533,NEL,FD10L,301,2,PL_APC
FY2020-21,RR7,*,392.9177928,NES,EB10E,300,1,PL_APC
FY2020-21,RA4,*,3045.922857,NEL,LA09P,300,1,PL_APC
FY2020-21,RVV,*,169.3540232,NEL,LA04R,430,2,PL_APC
FY2020-21,RCB,*,4340.980479,NEL,JD07H,430,1,PL_APC
FY2020-21,RH8,*,479.8594934,NES,EB12C,300,1,PL_APC
FY2020-21,RXK,*,4102.958236,EL,FF31C,100,1,PL_APC
FY2020-21,RWP,*,1188.487483,NEL,FD10M,100,2,PL_APC
FY2020-21,RYJ,*,2112.47204,NEL,WD02Z,430,2,PL_APC
FY2020-21,RGT,*,293.0401561,NES,FD10M,100,2,PL_APC
FY2020-21,RHW,*,8719.534696,NEL,WH14A,430,2,PL_APC
FY2020-21,RVJ,*,1214.802862,NEL,FD10H,100,2,PL_APC
FY2020-21,RXW,*,95.46460717,NES,SA08G,100,1,PL_APC
FY2020-21,RWA,*,1491.208739,NEL,LA07H,430,1,PL_APC
FY2020-21,RTG,*,1834.709218,NEL,HC20K,430,2,PL_APC
FY2020-21,RMC,*,6510.222715,EL,AA35B,430,1,PL_APC
FY2020-21,RWA,*,147932.1895,EL,HN14A,110,1,PL_APC
FY2020-21,RC9,*,12153.84606,NEL,WH15Z,430,2,PL_APC
FY2020-21,R1H,*,3694.319185,NEL,HT33A,110,1,PL_APC
FY2020-21,RVW,*,730.2806513,NEL,KB02G,300,2,PL_APC
FY2020-21,RTR,*,11371.12725,NEL,UZ01Z,110,2,PL_APC
FY2020-21,RA9,*,3730.657383,NEL,HD25F,300,1,PL_APC
FY2020-21,RHM,*,760.6391771,EL,LB68A,101,1,PL_APC
FY2020-21,RQM,*,95.19415544,NES,HN81D,110,2,PL_APC
FY2020-21,RTE,*,1045.118722,NES,AA35B,430,1,PL_APC
FY2020-21,RWH,*,838.6078726,EL,LB13F,101,1,PL_APC
FY2020-21,RXN,*,38524.92283,NEL,FF31A,100,2,PL_APC
FY2020-21,RJE,*,854.0630167,NES,FD10L,100,1,PL_APC
FY2020-21,R1K,*,606.9102066,NES,JA12H,300,1,PL_APC
FY2020-21,RR8,*,2750.432564,NEL,WJ06E,430,1,PL_APC
FY2020-21,R1K,*,2166.876384,NES,LB15E,300,2,PL_APC
FY2020-21,RQX,*,4425.898227,NEL,FD10K,100,2,PL_APC
FY2020-21,RW6,*,16742.76939,NEL,CB02D,300,2,PL_APC
FY2020-21,RXW,*,337.1524928,NEL,SA04H,300,1,PL_APC
FY2020-21,RJL,*,7774.037133,NEL,GC17J,301,1,PL_APC
FY2020-21,RXH,*,2234.604486,NEL,WJ06G,430,2,PL_APC
FY2020-21,RXN,*,6852.152782,NEL,EB03A,300,2,PL_APC
FY2020-21,R1H,*,26562.49678,NEL,DZ11K,430,1,PL_APC
FY2020-21,RM1,*,2491.96802,NEL,LA09J,101,2,PL_APC
FY2020-21,RBV,*,1607.5563,NES,DZ11T,370,2,PL_APC
FY2020-21,RXH,*,8479.509009,NEL,YR54B,300,1,PL_APC
FY2020-21,RAE,*,884.1472481,NEL,PF25C,420,1,PL_APC
FY2020-21,RRK,*,2720.898418,NEL,FD10L,301,1,PL_APC
FY2020-21,RJ7,*,5644.626317,NES,VA10D,110,1,PL_APC
FY2020-21,RX1,*,3782.148119,NEL,HN23A,110,1,PL_APC
FY2020-21,RW6,*,1182.882204,NEL,WH21B,300,2,PL_APC
FY2020-21,RJE,*,864.2993325,NES,HC20K,300,2,PL_APC
FY2020-21,RAP,*,352.4233618,NES,DX21A,300,1,PL_APC
FY2020-21,RJ2,*,7047.655561,NEL,HT13E,110,1,PL_APC
FY2020-21,R1H,*,5412.742266,NEL,VA15C,110,1,PL_APC
FY2020-21,RTH,*,31199.21291,NEL,FF70A,100,1,PL_APC
FY2020-21,RJ2,*,12367.72019,NEL,LA04H,430,1,PL_APC
FY2020-21,RX1,*,3666.359557,NEL,HE11F,300,1,PL_APC
FY2020-21,RA4,*,10225.47662,NES,PX30A,420,1,PL_APC
FY2020-21,RAL,*,1989.350422,NEL,VA10D,430,1,PL_APC
FY2020-21,RVY,*,10530.51057,NEL,GB05F,100,2,PL_APC
FY2020-21,RNS,*,988.3724104,NEL,LA04N,300,1,PL_APC
FY2020-21,RXF,*,1359.029192,NEL,KC05L,300,2,PL_APC
FY2020-21,RFS,*,290.2763703,NEL,DZ22N,300,2,PL_APC
FY2020-21,RXP,*,843.3579364,NEL,AA26F,300,1,PL_APC
FY2020-21,R0B,*,13182.30165,NEL,VA10D,110,2,PL_APC
FY2020-21,R1K,*,1980.184997,NEL,AA29C,300,2,PL_APC
FY2020-21,RDU,*,3655.899,NEL,SA09G,300,1,PL_APC
FY2020-21,RJ2,*,720.4606654,NES,PG71C,420,2,PL_APC
FY2020-21,RTG,*,3306.763673,NEL,JD07G,301,2,PL_APC
FY2020-21,RGN,*,4481.674123,NEL,FD04A,301,2,PL_APC
FY2020-21,RJ7,*,1849.201258,NEL,FF32A,100,1,PL_APC
FY2020-21,RAX,*,899.0345276,NEL,VA11C,100,2,PL_APC
FY2020-21,RTE,*,358.4373172,NEL,AA25G,300,2,PL_APC
FY2020-21,RTR,*,386.0764571,NES,PF26A,420,1,PL_APC
FY2020-21,REM,*,18818.29009,NEL,EB08A,100,2,PL_APC
FY2020-21,RGR,*,13380.04225,EL,HN22C,110,2,PL_APC
FY2020-21,RX1,*,393.7061316,NEL,HT34E,110,2,PL_APC
FY2020-21,RQM,*,192.7571417,NEL,KC05J,301,2,PL_APC
FY2020-21,RC9,*,6578.736045,NEL,PW20A,420,2,PL_APC
FY2020-21,RJE,*,42051.20494,NES,FF20A,100,2,PL_APC
FY2020-21,RXN,*,13042.73866,NEL,EB08A,430,2,PL_APC
FY2020-21,RNA,*,12376.66639,NEL,HT12C,110,1,PL_APC
FY2020-21,RC9,*,937.9399594,NEL,DZ11V,430,1,PL_APC
FY2020-21,RAP,*,2307.413858,NES,FD10M,100,2,PL_APC
FY2020-21,RJ2,*,1319.262989,NES,HE31G,110,2,PL_APC
FY2020-21,RVV,*,356.6070701,NES,JD07F,430,1,PL_APC
FY2020-21,RXR,*,156.3342909,NEL,LA04L,101,1,PL_APC
FY2020-21,RAL,*,962.7525122,NEL,YR40A,300,1,PL_APC
FY2020-21,RNQ,*,598.5290875,NEL,JB44B,300,1,PL_APC
FY2020-21,RXC,*,2968.775471,NEL,WD04Z,301,1,PL_APC
FY2020-21,RHM,*,1445.082735,NEL,WJ03E,370,1,PL_APC
FY2020-21,RBN,*,632.4103085,NES,PD11B,420,1,PL_APC
FY2020-21,R0B,*,116.6296881,NES,HT34E,110,2,PL_APC
FY2020-21,R0B,*,1502.77669,NEL,DZ11N,430,2,PL_APC
FY2020-21,RN5,*,704.3891596,NES,DZ12F,300,1,PL_APC
FY2020-21,RRK,*,1610.389183,NES,DZ22N,300,1,PL_APC
FY2020-21,RFS,*,263.8183612,NEL,DZ65H,300,2,PL_APC
FY2020-21,RGP,*,8123.08972,NEL,WJ06J,300,1,PL_APC
FY2020-21,RTE,*,3153.101942,NEL,JD07H,300,1,PL_APC
FY2020-21,RJ7,*,18821.41842,NEL,KC05J,430,1,PL_APC
FY2020-21,RNZ,*,1628.352213,NES,KB02J,300,1,PL_APC
FY2020-21,RJ1,*,14079.8611,NEL,FD10F,300,1,PL_APC
FY2020-21,RA2,*,1544.375501,NEL,FD11K,100,2,PL_APC
FY2020-21,RCX,*,7115.764429,NEL,LB06K,101,1,PL_APC
FY2020-21,RHQ,*,2020.385807,NEL,HD40D,370,1,PL_APC
FY2020-21,RXH,*,57982.01791,NEL,LA04N,430,2,PL_APC
FY2020-21,RM1,*,6278.522663,NEL,LB52A,101,2,PL_APC
FY2020-21,RJE,*,12122.3138,EL,HN85Z,110,1,PL_APC
FY2020-21,RXC,*,12141.9016,NEL,WH12A,430,2,PL_APC
FY2020-21,R0A,*,275383.766,NEL,FF04G,420,1,PL_APC
FY2020-21,RXN,*,2698.831542,NEL,LB54C,101,2,PL_APC
FY2020-21,RHQ,*,1554.33444,NEL,DZ24P,430,1,PL_APC
FY2020-21,R1H,*,18143.78415,NEL,VA12D,110,1,PL_APC
FY2020-21,R0A,*,865.9823488,NES,GB06H,100,1,PL_APC
FY2020-21,RWY,*,3053.454475,NEL,FD01H,300,1,PL_APC
